Chan 0, Chan 1, 
-0.236598,0.128446,
-0.223787,0.081549,
-0.215247,0.063887,
-0.245748,0.075459,
-0.243308,0.107129,
-0.356772,0.137581,
-0.360432,0.164379,
-0.339691,0.096166,
-0.267099,0.08094,
-0.245748,0.130882,
-0.29943,0.095557,
-0.251238,0.083376,
-0.29638,0.052924,
-0.271369,0.132709,
-0.281129,0.119919,
-0.30553,0.205794,
-0.365312,0.207013,
-0.281129,0.035262,
-0.362872,0.104693,
-0.228057,0.09373,
-0.259778,0.1388,
-0.341521,0.107738,
-0.253678,0.135145,
-0.235988,0.113829,
-0.285399,0.076068,
-0.264659,0.136972,
-0.188406,0.069368,
-0.276859,0.162552,
-0.30065,0.069977,
-0.262829,0.037698,
-0.264659,0.001155,
-0.287839,0.137581,
-0.405574,0.128446,
-0.366532,0.058406,
-0.325661,0.071196,
-0.392763,0.065714,
-0.355552,0.115047,
-0.233547,0.108956,
-0.286619,0.090685,
-0.237818,0.080331,
-0.323831,0.085204,
-0.3098,0.098603,
-0.322611,0.073632,
-0.289059,0.099821,
-0.325661,0.048052,
-0.213417,0.051706,
-0.273199,0.04927,
-0.31285,0.076068,
-0.253068,0.051706,
-0.30675,0.135145,
-0.328101,0.121746,
-0.342131,0.072414,
-0.30065,0.034653,
-0.3098,0.094339,
-0.278689,0.110174,
-0.267099,0.071196,
-0.275029,0.15768,
-0.29638,0.111393,
-0.203046,0.090076,
-0.210367,0.117483,
-0.164615,0.180215,
-0.260998,0.168034,
-0.194506,0.198486,
-0.275639,0.103475,
-0.285399,0.15768,
-0.218907,0.10652,
-0.259778,0.109565,
-0.231717,0.136972,
-0.198166,0.154026,
-0.214637,0.14489,
-0.235988,0.096166,
-0.197556,0.135754,
-0.246358,0.159507,
-0.282349,0.064496,
-0.31773,-0.011025,
-0.30919,0.13819,
-0.323831,0.158289,
-0.29211,0.131491,
-0.198166,0.063278,
-0.273199,0.136972,
-0.214637,0.147935,
-0.265269,0.08094,
-0.256118,0.115047,
-0.30248,0.081549,
-0.234157,-0.05305,
-0.642872,-0.406296,
-1.036336,-1.068327,
-1.014985,-1.115224,
-1.014375,-1.087208,
-1.076597,-1.22607,
-1.174811,-1.292456,
-0.936902,-1.234596,
-1.088798,-1.120096,
-1.167491,-1.203535,
-1.083308,-1.158466,
-1.108319,-1.16882,
-1.172371,-1.225461,
-1.110149,-1.188918,
-1.093068,-1.14933,
-1.207752,-1.262003,
-1.091238,-1.254086,
-1.036946,-1.152375,
-1.133329,-1.107915,
-1.111979,-1.162729,
-1.113809,-1.054319,
-1.077817,-1.116442,
-1.229713,-1.148112,
-1.089408,-1.157857,
-1.174201,-1.154203,
-1.204702,-1.180391,
-1.085138,-1.129232,
-1.13638,-1.039702,
-1.229103,-1.188918,
-1.121739,-1.13654,
-1.14492,-1.083553,
-1.14126,-1.131059,
-1.262654,-1.239469,
-1.190671,-1.203535,
-1.14248,-1.107306,
-1.301085,-1.395993,
-1.228493,-1.179173,
-1.313286,-1.378331,
-1.182741,-1.305246,
-1.274244,-1.347879,
-1.263874,-1.318036,
-1.199212,-1.229724,
-1.281565,-1.300373,
-1.208972,-1.271139,
-1.166881,-1.195618,
-1.221783,-1.291238,
-1.216292,-1.252259,
-1.173591,-1.175519,
-1.215072,-1.336307,
-1.237033,-1.218152,
-1.188231,-1.185264,
-1.306576,-1.237642,
-1.288275,-1.347879,
-1.256554,-1.230333,
-1.207752,-1.182219,
-1.210192,-1.34057,
-1.179081,-1.223025,
-1.226663,-1.208407,
-1.327926,-1.293065,
-1.180301,-1.305246,
-1.219953,-1.218761,
-1.287055,-1.413047,
-1.291325,-1.424009,
-1.224833,-1.295501,
-1.259604,-1.372241,
-1.296815,-1.426446,
-1.221173,-1.26444,
-1.41943,-1.446544,
-1.202872,-1.371022,
-1.266314,-1.258349,
-1.247403,-1.330825,
-1.334637,-1.335698,
-1.264484,-1.292456,
-1.205922,-1.204144,
-1.263264,-1.235205,
-1.121129,-1.223634,
-1.243133,-1.24495,
-1.332807,-1.332044,
-1.193112,-1.299764,
-1.177251,-1.195009,
-1.240693,-1.273575,
-1.284005,-1.348488,
-1.180301,-1.160902,
-1.255944,-1.280884,
-1.182741,-1.375286,
-1.16139,-1.252868,
-1.367578,-1.398429,
-1.197382,-1.41731,
-1.257164,-1.211453,
-1.245573,-1.377722,
-1.258384,-1.367977,
-1.179691,-1.222416,
-1.365138,-1.411828,
-1.296815,-1.392339,
-1.290105,-1.369195,
-1.271804,-1.391121,
-1.451151,-1.475169,
-1.210192,-1.402084,
-1.289495,-1.383812,
-1.276075,-1.473342,
-1.377338,-1.433754,
-1.229713,-1.339352,
-1.279735,-1.369804,
-1.405399,-1.426446,
-1.230323,-1.341788,
-1.371238,-1.459943,
-1.337687,-1.44289,
-1.215072,-1.39173,
-1.219342,-1.346661,
-1.357207,-1.475169,
-1.264484,-1.47456,
-1.247403,-1.324126,
-1.404789,-1.498313,
-1.301085,-1.354578,
-1.337077,-1.373459,
-1.371848,-1.517193,
-1.178471,-1.280275,
-1.467621,-1.382594,
-1.385878,-1.450198,
-1.298035,-1.319863,
-1.406009,-1.32778,
-1.457861,-1.396602,
-1.346837,-1.331435,
-1.282175,-1.305855,
-1.351717,-1.379549,
-1.355377,-1.373459,
-1.308406,-1.194399,
-1.294375,-1.318036,
-1.332196,-1.343615,
-1.217512,-1.267485,
-1.193722,-1.056755,
-1.105878,-1.084771,
-0.882001,-0.933728,
-0.610541,-0.509224,
-0.440955,-0.296058,
-0.383003,-0.07802,
-0.318951,-0.021379,
-0.270759,0.127837,
-0.241478,0.20214,
-0.180476,0.311159,
-0.179866,0.24051,
-0.147534,0.287406,
-0.190236,0.315423,
-0.083482,0.31725,
-0.096293,0.270353,
-0.100563,0.305069,
-0.084092,0.306896,
-0.077992,0.308723,
-0.135334,0.274007,
-0.110323,0.343439,
-0.124964,0.328212,
-0.132894,0.322122,
-0.131064,0.361101,
-0.097513,0.275835,
-0.062131,0.358056,
-0.109713,0.27888,
-0.099343,0.333694,
-0.092632,0.325167,
-0.085922,0.250864,
-0.090802,0.319077,
-0.099953,0.281316,
-0.090802,0.315423,
-0.006009,0.207622,
-0.105443,0.302633,
0.037912,0.336739,
-0.079212,0.339175,
-0.02675,0.338566,
-0.052981,0.320295,
-0.098123,0.297151,
-0.085312,0.325776,
-0.092632,0.280707,
-0.087752,0.349529,
-0.059081,0.324558,
-0.007839,0.288016,
-0.01699,0.387899,
-0.081042,0.369018,
-0.02797,0.29167,
-0.106053,0.269135,
-0.03102,0.303851,
-0.004789,0.371455,
-0.006619,0.364755,
-0.02309,0.243555,
-0.060301,0.353183,
-0.085922,0.337348,
-0.057861,0.422005,
-0.009059,0.265481,
-0.046881,0.274617,
-0.102393,0.311768,
-0.01394,0.345875,
-0.063961,0.337348,
-0.02004,0.358665,
-0.060911,0.281316,
-0.02187,0.312377,
-0.02126,0.344657,
-0.03529,0.383636,
-0.072502,0.385463,
-0.069452,0.322122,
-0.004789,0.290452,
-0.062741,0.343439,
0.022662,0.339175,
-0.093242,0.286797,
-0.067012,0.298978,
-0.129234,0.268526,
-0.109713,0.362319,
-0.084092,0.3745,
-0.088972,0.283143,
-0.087752,0.364146,
-0.088362,0.336739,
-0.131674,0.363537,
-0.145094,0.312986,
-0.164005,0.32334,
-0.150585,0.298369,
-0.070672,0.331258,
-0.097513,0.319686,
-0.076162,0.303851,
-0.071282,0.273398,
-0.120693,0.286797,
-0.121303,0.35501,
-0.064571,0.286797,
-0.045051,0.28497,
-0.089582,0.362319,
-0.090802,0.341002,
-0.137164,0.329431,
-0.128014,0.352574,
-0.088972,0.372673,
-0.099343,0.300805,
-0.132894,0.31725,
-0.152415,0.375109,
-0.0359,0.309941,
-0.074942,0.326994,
-0.104833,0.341611,
-0.104223,0.308114,
-0.121914,0.368409,
-0.122524,0.391553,
-0.137774,0.326385,
-0.112153,0.379372,
-0.065181,0.376936,
-0.195726,0.319077,
-0.118863,0.323949,
-0.03346,0.32334,
-0.082872,0.344657,
-0.106663,0.287406,
-0.116423,0.272789,
-0.050541,0.299587,
-0.136554,0.410434,
-0.128014,0.312986,
-0.005399,0.349529,
0.015341,0.333694,
-0.108493,0.344657,
-0.057251,0.33613,
-0.092022,0.337348,
-0.092022,0.394598,
-0.131064,0.349529,
-0.056641,0.355619,
-0.108493,0.319686,
-0.069452,0.368409,
-0.115203,0.369018,
-0.042001,0.278271,
-0.091412,0.34283,
-0.085922,0.33613,
-0.046881,0.239901,
-0.02126,0.334912,
-0.124964,0.33613,
-0.131064,0.296542,
-0.104833,0.285579,
-0.071892,0.361101,
0.057433,0.271571,
-0.207317,0.361101,
-0.043221,0.323949,
-0.139604,0.322731,
-0.146314,0.365973,
-0.098733,0.347093,
-0.056031,0.319077,
-0.057251,0.345266,
-0.112153,0.312986,
-0.074332,0.328212,
-0.02919,0.31725,
-0.097513,0.284361,
-0.083482,0.294106,
0.006801,0.276444,
-0.081042,0.308114,
-0.0115,0.353183,
-0.067622,0.258781,
-0.053591,0.345266,
-0.006619,0.356838,
-0.00967,0.248428,
-0.02492,0.314813,
-0.056031,0.302024,
-0.056641,0.308114,
-0.155465,0.277053,
-0.120693,0.279489,
-0.102393,0.379981,
-0.051761,0.263045,
-0.180476,0.303242,
-0.077382,0.237465,
-0.110323,0.231374,
-0.145704,0.3745,
-0.135944,0.326385,
-0.156685,0.249646,
-0.068842,0.337348,
-0.107273,0.318468,
-0.171325,0.35501,
-0.050541,0.328212,
-0.151195,0.236247,
-0.148754,0.313595,
-0.152415,0.299587,
-0.061521,0.360492,
-0.159125,0.268526,
-0.151195,0.280707,
-0.107273,0.24721,
-0.168885,0.237465,
-0.134724,0.272789,
-0.153635,0.276444,
-0.163395,0.315423,
-0.129844,0.325776,
-0.199996,0.341611,
-0.178646,0.267917,
-0.157905,0.303242,
-0.177425,0.268526,
-0.235988,0.252691,
-0.250018,0.275226,
-0.196946,0.280098,
-0.146314,0.295324,
-0.192066,0.260608,
-0.220127,0.287406,
-0.254288,0.256954,
-0.179866,0.306287,
-0.03285,0.230156,
-0.160345,0.297151,
-0.185356,0.29776,
-0.193286,0.257563,
-0.213417,0.256954,
-0.164005,0.249646,
-0.145094,0.325776,
-0.131064,0.295324,
-0.164615,0.303851,
-0.118863,0.248428,
-0.104833,0.217366,
-0.140824,0.331258,
-0.154855,0.289843,
-0.146924,0.347702,
-0.099343,0.305069,
-0.090192,0.33004,
-0.151805,0.279489,
-0.067012,0.22163,
-0.157295,0.308723,
-0.080432,0.279489,
-0.108493,0.286188,
-0.110933,0.290452,
-0.066402,0.191786,
-0.055421,0.265481,
-0.044441,0.373282,
-0.062741,0.292279,
-0.052371,0.222239,
-0.01272,0.296542,
0.033032,0.305678,
-0.02614,0.323949,
-0.0237,0.271571,
-0.150585,0.307505,
-0.124354,0.279489,
-0.082262,0.345875,
-0.096293,0.31055,
-0.053591,0.357447,
-0.081652,0.238683,
-0.056031,0.35501,
-0.049931,0.29167,
-0.052981,0.213103,
-0.042001,0.285579,
-0.063961,0.288625,
-0.098733,0.288016,
0.006801,0.27888,
-0.049321,0.319686,
-0.054201,0.280707,
-0.096903,0.271571,
-0.073112,0.205185,
-0.088362,0.291061,
0.027542,0.311768,
0.014121,0.274617,
-0.076772,0.291061,
-0.00967,0.27218,
-0.052981,0.258781,
-0.02858,0.20214,
-0.01943,0.353792,
-0.03285,0.288016,
-0.089582,0.250255,
-0.073112,0.309332,
-0.074332,0.2533,
-0.073722,0.284361,
-0.127404,0.274007,
-0.066402,0.283143,
-0.132284,0.369018,
-0.112153,0.314204,
-0.116423,0.312986,
-0.176815,0.375718,
-0.103003,0.274617,
-0.126184,0.284361,
-0.178035,0.334303,
-0.114593,0.270353,
-0.067012,0.298369,
-0.098123,0.328822,
-0.136554,0.299587,
-0.194506,0.295324,
-0.082262,0.27888,
-0.059691,0.308723,
-0.134724,0.226502,
-0.060301,0.279489,
-0.135334,0.235029,
-0.090802,0.260608,
-0.106053,0.267308,
-0.107883,0.238074,
-0.116423,0.253909,
-0.134724,0.255127,
-0.156075,0.26609,
-0.135334,0.287406,
-0.110323,0.345266,
-0.085312,0.280707,
-0.070672,0.241119,
-0.121914,0.326385,
-0.124354,0.263654,
-0.129844,0.244773,
-0.145094,0.364146,
-0.098123,0.251473,
-0.143874,0.285579,
-0.145704,0.289234,
-0.148754,0.31725,
-0.179866,0.287406,
-0.29272,0.118092,
-0.451935,-0.154151,
-0.661783,-0.451365,
-1.14126,-1.006814,
-1.024746,-1.085989,
-1.187621,-1.148112,
-1.172981,-1.199881,
-1.178471,-1.229115,
-1.104658,-1.299155,
-1.076597,-1.120705,
-1.270584,-1.140804,
-1.172371,-1.140804,
-1.111369,-1.163338,
-1.218122,-1.268703,
-1.1376,-1.201099,
-1.065007,-1.095125,
-1.174201,-1.163338,
-1.173591,-1.215107,
-1.076597,-1.114006,
-1.190061,-1.132277,
-1.115639,-1.146285,
-1.041216,-1.042138,
-1.112589,-1.129232,
-1.237033,-1.230333,
-1.125399,-1.186482,
-1.16322,-1.090253,
-1.200432,-1.233987,
-1.202262,-1.194399,
-1.104658,-1.177346,
-1.176641,-1.1877,
-1.093678,-1.117051,
-1.190061,-1.141413,
-1.164441,-1.237033,
-1.208972,-1.198054,
-1.14309,-1.13654,
-1.205922,-1.205362,
-1.333417,-1.320472,
-1.226663,-1.277839,
-1.16139,-1.269921,
-1.330976,-1.354578,
-1.188841,-1.336307,
-1.178471,-1.178564,
-1.193112,-1.186482,
-1.296205,-1.291847,
-1.15895,-1.203535,
-1.197992,-1.214498,
-1.15529,-1.291238,
-1.187621,-1.265658,
-1.174201,-1.223634,
-1.129669,-1.259567,
-1.310236,-1.265049,
-1.271804,-1.24495,
-1.135159,-1.137758,
-1.14675,-1.174301,
-1.323046,-1.140194,
-1.313896,-1.288801,
-1.342567,-1.205971,
-1.240693,-1.190745,
-1.222393,-1.322299,
-1.283395,-1.195009,
-1.287055,-1.236424,
-1.183961,-1.115224,
-1.164441,-1.204144,
-1.197992,-1.256522,
-1.194942,-1.316208,
-1.13577,-1.151157,
-1.249234,-1.251041,
-1.172981,-1.249823,
-1.114419,-1.296719,
-1.185791,-1.327171,
-1.322436,-1.269312,
-1.498122,-1.171256,
-1.484702,-1.305855,
-1.371848,-1.333871,
-1.233373,-1.135931,
-1.335857,-1.263831,
-1.199822,-1.282102,
-1.212022,-1.205971,
-1.214462,-1.276621,
-1.266924,-1.369195,
-1.163831,-1.281493,
-1.192502,-1.178564,
-1.353547,-1.333262,
-1.200432,-1.296719,
-1.013155,-1.208407,
-1.315726,-1.249213,
-1.387708,-1.3089,
-1.267534,-1.171865,
-1.43224,-1.297937,
-1.202262,-1.276011,
-1.284005,-1.345443,
-1.118689,-1.145067,
-1.208362,-1.284538,
-1.258384,-1.382594,
-1.15468,-1.135931,
-1.43712,-1.380158,
-1.255944,-1.167601,
-1.391979,-1.373459,
-1.215682,-1.318036,
-1.357207,-1.307073,
-1.360257,-1.434363,
-1.305966,-1.281493,
-1.384048,-1.398429,
-1.119909,-1.175519,
-1.330366,-1.36615,
-1.210192,-1.355187,
-1.225443,-1.282711,
-1.301695,-1.443499,
-1.368188,-1.276011,
-1.256554,-1.25774,
-1.346837,-1.362496,
-1.401129,-1.377722,
-1.287055,-1.217543,
-1.374288,-1.3022,
-1.479822,-1.382594,
-1.312676,-1.272966,
-1.299255,-1.293674,
-1.313286,-1.322908,
-1.215072,-1.244341,
-1.279735,-1.262612,
-1.283395,-1.360669,
-1.288275,-1.357014,
-1.264484,-1.182828,
-1.308406,-1.333871,
-1.319386,-1.310118,
-1.303525,-1.255913,
-1.476162,-1.388076,
-1.360257,-1.223634,
-1.397469,-1.36615,
-1.287055,-1.209017,
-1.174201,-1.245559,
-1.095508,-1.070154,
-0.842349,-0.886223,
-0.729495,-0.603626,
-0.457425,-0.277178,
-0.386053,-0.182776,
-0.408014,-0.151715,
-0.342741,-0.01468,
-0.31285,0.091294,
-0.271979,0.209449,
-0.238428,0.207013,
-0.326271,0.283143,
-0.230497,0.306287,
-0.223787,0.2533,
-0.262829,0.24721,
-0.153025,0.283752,
-0.184746,0.344657,
-0.207927,0.300196,
-0.228057,0.299587,
-0.221957,0.366582,
-0.231107,0.315423,
-0.204876,0.307505,
-0.159735,0.410434,
-0.150585,0.357447,
-0.149364,0.340393,
-0.114593,0.334303,
-0.140824,0.303242,
-0.168275,0.379372,
-0.110933,0.35501,
-0.087752,0.361101,
-0.204876,0.305069,
-0.213417,0.261218,
-0.131674,0.33004,
-0.178646,0.298978,
-0.154855,0.282534,
-0.203656,0.334303,
-0.184136,0.325167,
-0.204876,0.338566,
-0.134114,0.375109,
-0.260998,0.301414,
-0.251848,0.309941,
-0.267099,0.258781,
-0.122524,0.286797,
-0.185966,0.315423,
-0.141434,0.27888,
-0.211587,0.333694,
-0.214637,0.275835,
-0.142044,0.336739,
-0.130454,0.31725,
-0.182306,0.370846,
-0.096903,0.344657,
-0.128014,0.395816,
-0.185966,0.339784,
-0.142654,0.362928,
-0.212197,0.337348,
-0.173155,0.258172,
-0.217077,0.288016,
-0.135944,0.262436,
-0.245138,0.326994,
-0.138994,0.300196,
-0.174375,0.313595,
-0.174375,0.256345,
-0.199386,0.252691,
-0.203656,0.292279,
-0.168275,0.355619,
-0.117033,0.312377,
-0.145094,0.326385,
-0.131064,0.319686,
-0.090802,0.280098,
-0.115813,0.341611,
-0.107883,0.332476,
-0.049931,0.325167,
-0.082262,0.352574,
-0.107273,0.332476,
-0.093242,0.318468,
-0.123134,0.318468,
-0.057251,0.389726,
-0.056641,0.300805,
-0.099953,0.293497,
-0.067622,0.290452,
-0.185356,0.338566,
-0.179866,0.269744,
-0.098123,0.288016,
-0.127404,0.34222,
-0.110933,0.294106,
-0.123744,0.269744,
-0.02736,0.303242,
-0.103613,0.389117,
-0.132894,0.371455,
-0.050541,0.353792,
-0.03407,0.327603,
-0.130454,0.303851,
-0.159125,0.362319,
-0.059691,0.263654,
-0.037731,0.308114,
-0.165225,0.284361,
-0.067622,0.226502,
-0.120693,0.309941,
-0.143264,0.294106,
-0.134114,0.328212,
-0.125574,0.305069,
-0.101783,0.379981,
-0.192676,0.317859,
-0.147534,0.275226,
-0.170105,0.362928,
-0.03346,0.274007,
-0.079212,0.326994,
-0.143874,0.250255,
-0.056031,0.332476,
-0.059691,0.341002,
-0.068232,0.33613,
-0.086532,0.364755,
0.003141,0.384245,
-0.067012,0.321513,
-0.117643,0.315423,
-0.131064,0.323949,
-0.081652,0.206404,
-0.140214,0.274007,
-0.132894,0.343439,
-0.056031,0.296542,
-0.189016,0.315423,
-0.066402,0.241119,
-0.073722,0.312986,
-0.074942,0.376936,
-0.144484,0.336739,
-0.133504,0.359274,
-0.088972,0.254518,
-0.107273,0.264872,
-0.131064,0.311159,
-0.132284,0.333694,
-0.153635,0.369628,
-0.106663,0.38729,
-0.237818,0.357447,
-0.113983,0.29776,
-0.132894,0.308723,
-0.128624,0.340393,
-0.107273,0.34283,
-0.126184,0.323949,
-0.147534,0.375109,
-0.090802,0.324558,
-0.160345,0.400689,
-0.133504,0.365364,
-0.085312,0.291061,
-0.137164,0.308723,
-0.103613,0.24051,
-0.108493,0.34283,
-0.202436,0.273398,
-0.107273,0.299587,
-0.092632,0.36171,
-0.150585,0.392771,
-0.100563,0.33613,
-0.169495,0.337348,
-0.182306,0.228938,
-0.190846,0.286797,
-0.172545,0.378154,
-0.142044,0.329431,
-0.157295,0.39338,
-0.168275,0.357447,
-0.240868,0.31725,
-0.204266,0.302633,
-0.194506,0.3745,
-0.170715,0.312986,
-0.121303,0.41896,
-0.218297,0.35501,
-0.218297,0.280707,
-0.258558,0.294715,
-0.334201,0.164379,
-0.419604,0.094948,
-0.350672,0.066323,
-0.421434,0.102257,
-0.435465,-0.017725,
-0.463526,0.04927,
-0.58736,-0.045132,
-0.511717,-0.04026,
-0.479386,-0.101164,
-0.459866,-0.114563,
-0.495857,-0.036605,
-0.479996,-0.013462,
-0.522088,-0.060967,
-0.502567,-0.041478,
-0.440345,0.009073,
-0.539168,-0.028688,
-0.503177,-0.093856,
-0.455595,-0.00798,
-0.442175,-0.05305,
-0.458645,-0.155369,
-0.519648,-0.074975,
-0.511107,-0.068276,
-0.533068,-0.082893,
-0.522698,-0.104209,
-0.387883,-0.056704,
-0.473286,-0.131007,
-0.503177,-0.062185,
-0.490367,-0.055486,
-0.452545,-0.101773,
-0.563569,-0.051222,
-0.498907,-0.087156,
-0.456815,-0.071321,
-0.511107,-0.090201,
-0.389713,-0.163287,
-0.500127,-0.045741,
-0.560519,-0.126744,
-0.439735,-0.023815,
-0.433635,0.018209,
-0.454985,0.041352,
-0.417774,0.081549,
-0.369582,0.114438,
-0.372022,0.047443,
-0.31163,0.024299,
-0.383003,0.133318,
-0.372022,0.108347,
-0.281739,0.079722,
-0.382393,0.045007,
-0.334201,0.054142,
-0.357382,0.070587,
-0.321391,0.032826,
-0.265879,0.090076,
-0.367142,0.154026,
-0.3159,0.174733,
-0.282959,0.089467,
-0.331761,0.052315,
-0.31285,0.027344,
-0.340911,0.072414,
-0.376903,0.120528,
-0.281739,0.078504,
-0.31529,0.015163,
-0.336031,0.082158,
-0.354942,0.051097,
-0.390933,0.188132,
-0.364092,0.070587,
-0.366532,0.027344,
-0.356772,0.140018,
-0.357382,0.094948,
-0.372632,0.165598,
-0.29821,0.08094,
-0.344571,0.160116,
-0.31712,0.076068,
-0.3098,0.066323,
-0.348842,0.077286,
-0.365312,0.104693,
-0.336031,0.103475,
-0.31712,0.053533,
-0.348842,0.122355,
-0.254288,0.124182,
-0.31102,0.055969,
-0.364702,0.122964,
-0.329931,0.1321,
-0.31834,0.199704,
-0.350062,0.119919,
-0.325051,0.085204,
-0.402523,0.096775,
-0.372632,0.094948,
-0.384833,0.118092,
-0.338471,0.149762,
-0.361652,0.101039,
-0.362872,0.052315,
-0.420214,0.121137,
-0.270759,0.064496,
-0.365922,0.093121,
-0.31346,0.006028,
-0.372632,0.092512,
-0.364702,0.177778,
-0.387273,0.224066,
-0.340301,0.118092,
-0.409234,0.088249,
-0.387273,0.074241,
-0.404354,0.099212,
-0.336641,0.091903,
-0.373852,0.081549,
-0.370192,0.136363,
-0.377513,0.135145,
-0.426314,0.065714,
-0.387883,0.074241,
-0.464136,0.094948,
-0.30919,0.144281,
-0.404964,0.040743,
-0.281129,0.144281,
-0.325051,0.124182,
-0.336031,0.076677,
-0.372632,0.121137,
-0.388493,0.164988,
-0.331761,0.032826,
-0.351892,0.070587,
-0.29821,0.105302,
-0.361042,0.121137,
-0.347011,0.152808,
-0.31651,0.133318,
-0.373852,0.18326,
-0.337861,0.162552,
-0.347011,0.152199,
-0.353112,0.157071,
-0.387273,0.191177,
-0.404354,0.082767,
-0.356772,0.123573,
-0.335421,0.022472,
-0.356772,0.216757,
-0.383613,0.121746,
-0.30858,0.072414,
-0.369582,-0.042087,
-0.794157,-0.547594,
-1.14309,-1.007423,
-1.210802,-1.162729,
-1.207752,-1.209626,
-1.276075,-1.173692,
-1.15773,-1.118878,
-1.204092,-1.209017,
-1.277905,-1.226679,
-1.171761,-1.179782,
-1.207142,-1.204144,
-1.204092,-1.26444,
-1.184571,-1.288801,
-1.293155,-1.257131,
-1.379778,-1.213889,
-1.264484,-1.269921,
-1.296205,-1.325344,
-1.370628,-1.274793,
-1.339517,-1.349097,
-1.243743,-1.232769,
-1.266314,-1.235815,
-1.310846,-1.388076,
-1.221783,-1.247995,
-1.173591,-1.173692,
-1.251064,-1.235815,
-1.185791,-1.33448,
-1.181521,-1.202926,
-1.285835,-1.272357,
-1.184571,-1.249823,
-1.13882,-1.145067,
-1.205312,-1.202926,
-1.304746,-1.253477,
-1.14614,-1.078072,
-1.269974,-1.137758,
-1.270584,-1.185873,
-1.262044,-1.25165,
-1.14675,-1.205971,
-1.331586,-1.321081,
-1.217512,-1.316208,
-1.199822,-1.210235,
-1.285835,-1.280275,
-1.207752,-1.322299,
-1.113809,-1.182828,
-1.268754,-1.337525,
-1.276685,-1.304028,
-1.15041,-1.237642,
-1.266314,-1.286974,
-1.333417,-1.329607,
-1.267534,-1.294892,
-1.15712,-1.203535,
-1.320606,-1.322908,
-1.280955,-1.285147,
-1.218122,-1.179173,
-1.309626,-1.224243,
-1.396249,-1.380158,
-1.343177,-1.260785,
-1.272414,-1.235205,
-1.323656,-1.433145,
-1.296815,-1.349097,
-1.348667,-1.330825,
-1.415159,-1.415483,
-1.330366,-1.466642,
-1.297425,-1.358842,
-1.485922,-1.405738,
-1.325486,-1.41061,
-1.373068,-1.383812,
-1.389539,-1.422182,
-1.313286,-1.351533,
-1.307186,-1.304637,
-1.389539,-1.304028,
-1.360257,-1.412437,
-1.294985,-1.310118,
-1.265094,-1.279057,
-1.324876,-1.418528,
-1.185181,-1.209017,
-1.405399,-1.382594,
-1.326096,-1.444108,
-1.294985,-1.282102,
-1.299255,-1.298546,
-1.42614,-1.432536,
-1.319996,-1.269921,
-1.308406,-1.280884,
-1.337077,-1.309509,
-1.497512,-1.48735,
-1.316336,-1.305246,
-1.354767,-1.328998,
-1.359037,-1.375895,
-1.349277,-1.414265,
-1.334027,-1.238251,
-1.400519,-1.364932,
-1.323656,-1.442281,
-1.346227,-1.383812,
-1.403569,-1.491004,
-1.359037,-1.367977,
-1.303525,-1.304637,
-1.393809,-1.380767,
-1.334027,-1.388685,
-1.342567,-1.367977,
-1.43773,-1.426446,
-1.293765,-1.288192,
-1.297425,-1.261394,
-1.301085,-1.344224,
-1.289495,-1.352142,
-1.387098,-1.314381,
-1.393199,-1.396602,
-1.298645,-1.327171,
-1.319996,-1.314381,
-1.404179,-1.307682,
-1.475552,-1.379549,
-1.352937,-1.38564,
-1.365138,-1.369804,
-1.445051,-1.399648,
-1.385268,-1.402084,
-1.276075,-1.216934,
-1.402959,-1.449589,
-1.377338,-1.458725,
-1.319996,-1.352751,
-1.353547,-1.230333,
-1.405399,-1.458116,
-1.323046,-1.268703,
-1.41699,-1.411219,
-1.476772,-1.40452,
-1.355987,-1.348488,
-1.327926,-1.268703,
-1.43956,-1.439235,
-1.346227,-1.205362,
-1.393199,-1.402693,
-1.43407,-1.392948,
-1.351107,-1.288192,
-1.202262,-1.190745,
-1.288275,-1.220588,
-0.941783,-0.947127,
-0.882611,-0.705337,
-0.639212,-0.473899,
-0.483046,-0.160241,
-0.418994,-0.054268,
-0.370192,0.059015,
-0.387883,0.171079,
-0.252458,0.238074,
-0.207927,0.282534,
-0.229277,0.247819,
-0.225617,0.318468,
-0.176205,0.329431,
-0.181086,0.353792,
-0.258558,0.442713,
-0.160955,0.275835,
-0.171325,0.334912,
-0.199996,0.407388,
-0.094463,0.34222,
-0.140214,0.308723,
-0.190846,0.309941,
-0.223787,0.29167,
-0.184746,0.351965,
-0.168275,0.325776,
-0.167665,0.326994,
-0.115203,0.359274,
-0.193896,0.311159,
-0.186576,0.29776,
-0.152415,0.365973,
-0.185966,0.319686,
-0.205486,0.394598,
-0.195726,0.302633,
-0.124354,0.31055,
-0.200606,0.373891,
-0.128624,0.297151,
-0.152415,0.309941,
-0.158515,0.390335,
-0.104223,0.378763,
-0.128624,0.341611,
-0.182306,0.324558,
-0.228057,0.33004,
-0.170105,0.383026,
-0.240868,0.352574,
-0.215857,0.348311,
-0.168885,0.401298,
-0.105443,0.391553,
-0.177425,0.337957,
-0.213417,0.344048,
-0.192066,0.328212,
-0.179866,0.319077,
-0.262829,0.324558,
-0.130454,0.316032,
-0.123744,0.361101,
-0.159125,0.351356,
-0.134724,0.307505,
-0.122524,0.332476,
-0.160955,0.371455,
-0.061521,0.368409,
-0.091412,0.312986,
-0.153635,0.277053,
-0.161565,0.323949,
